epoch,step,train/data_time,train/grad_norm,train/loss_step,train/step_time
0,112,18.753398895263672,112820.2734375,0.19153548777103424,1.0292564630508423
0,113,18.75186538696289,98654.828125,0.1001659482717514,1.0292704105377197
0,114,18.752639770507812,94603.578125,0.2319442480802536,1.0291849374771118
0,115,18.751924514770508,111924.84375,0.215682253241539,1.0288465023040771
0,116,18.752233505249023,119100.2890625,0.22051459550857544,1.0288641452789307
0,117,18.751863479614258,77113.53125,0.11591118574142456,1.0288231372833252
0,118,18.75181770324707,106693.6484375,0.2472125142812729,1.0289644002914429
0,119,18.751747131347656,109831.8984375,0.13563403487205505,1.0286897420883179
0,120,18.75220489501953,137763.40625,0.11078798025846481,1.0285688638687134
0,121,18.753328323364258,128037.7421875,0.17859764397144318,1.0286314487457275
0,122,18.751920700073242,87742.359375,0.17305739223957062,1.0285757780075073
0,123,18.75313949584961,151261.75,0.23688241839408875,1.0286365747451782
0,124,18.751754760742188,141062.203125,0.11443695425987244,1.0284887552261353
0,125,18.753061294555664,130991.71875,0.17942458391189575,1.028649091720581
0,126,18.753990173339844,155763.109375,0.3248322308063507,1.0287750959396362
0,127,18.752777099609375,103016.1328125,0.10455546528100967,1.0285959243774414
0,128,18.7531681060791,134552.828125,0.13966688513755798,1.0287258625030518
0,129,18.751981735229492,144081.28125,0.11859771609306335,1.0286998748779297
0,130,18.751859664916992,132944.328125,0.22246623039245605,1.0287436246871948
0,131,18.750673294067383,75048.34375,0.10270798206329346,1.0287501811981201
0,132,18.751340866088867,111055.6484375,0.2044084072113037,1.028700828552246
0,133,18.749879837036133,121345.59375,0.11543329805135727,1.029025673866272
0,134,18.750511169433594,54426.078125,0.14282773435115814,1.028880000114441
0,135,18.75126838684082,151329.265625,0.10487042367458344,1.029017686843872
0,136,18.750967025756836,157202.359375,0.11749113351106644,1.0291409492492676
0,137,18.752302169799805,96483.7734375,0.20435525476932526,1.02907133102417
0,138,18.751686096191406,155963.484375,0.25296878814697266,1.0292093753814697
0,139,18.75170135498047,180480.109375,0.20691165328025818,1.0292177200317383
0,140,18.750425338745117,155759.671875,0.17710718512535095,1.0292848348617554
0,141,18.751569747924805,116328.984375,0.10223285853862762,1.0292240381240845
0,142,18.750917434692383,107232.28125,0.10365492105484009,1.0292866230010986
